tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
06073017106,0,4,0,5,0,0,0
06073017107,0,0,0,10,0,0,0
06073017108,0,2,0,2,0,1,0
06073017109,0,0,0,12,0,1,0
06073017110,0,1,0,5,0,0,0
06073017200,8,54,0,40,0,5,0
06073017303,5,36,0,26,0,1,0
06073017304,4,34,0,43,0,6,0
06073017305,0,0,0,0,0,0,0
06073017306,0,2,0,1,0,0,0
06073017401,8,161,0,77,0,2,0
06073017403,0,1,0,7,0,0,0
06073017404,1,25,0,14,0,0,0
06073017501,16,73,0,43,0,1,0
06073017502,1,87,0,41,0,4,0
06073017601,1,17,0,24,0,0,0
06073017603,1,19,0,10,0,4,0
06073017604,0,3,0,9,0,1,0
06073017701,7,89,0,89,0,15,0
06073017702,9,59,0,67,0,9,0
06073017801,6,23,0,15,0,1,0
06073017808,0,0,0,3,0,0,0
06073017809,2,7,0,5,0,1,0
06073017810,0,10,0,15,0,0,0
06073017811,0,5,0,9,0,0,0
06073017813,0,2,0,4,0,0,0
06073017900,10,76,0,58,0,8,0
06073018000,12,60,0,32,0,2,0
06073018100,26,58,0,55,0,2,0
06073018200,34,98,0,72,0,3,0
06073018300,11,70,0,47,0,5,0
06073018400,17,58,0,23,0,3,0
06073018504,5,87,0,26,0,0,0
06073018507,0,4,0,14,0,2,0
06073018509,0,4,0,4,0,0,0
06073018510,0,0,0,1,0,0,0
06073018511,0,7,0,3,0,0,0
06073018512,0,16,0,12,0,0,0
06073018513,0,0,0,3,0,0,0
06073018514,0,0,0,1,0,0,0
06073018515,0,2,0,2,0,0,0
06073018516,0,0,0,1,0,0,0
06073018517,0,4,0,0,0,0,0
06073018518,0,1,0,1,0,0,0
06073018519,0,3,0,7,0,1,0
06073018601,0,7,0,15,0,1,0
06073018603,8,69,0,38,0,0,0
06073018609,0,2,0,1,0,0,0
06073018610,0,0,0,0,0,0,0
06073018611,0,1,0,4,0,0,0
06073018613,0,1,0,1,0,0,0
06073018614,0,1,0,0,0,0,0
06073018801,2,7,0,7,0,0,0
06073018802,0,0,0,1,0,0,0
06073018803,0,10,0,11,0,0,0
06073018903,6,32,0,12,0,0,0
06073018904,3,34,0,17,0,0,0
06073018905,1,31,0,15,0,0,0
06073018906,1,5,0,8,0,1,0
06073019001,0,4,0,10,0,1,0
06073019002,0,9,0,7,0,0,0
06073019101,0,0,0,0,0,0,0
06073019103,1,0,0,5,0,1,0
06073019105,1,2,0,4,0,0,0
06073019106,0,13,0,23,0,2,0
06073019205,0,3,0,1,0,0,0
06073019206,1,16,0,31,0,1,0
06073019207,0,8,0,25,0,8,0
06073019208,1,1,0,2,0,0,0
06073019301,0,0,0,1,0,1,0
06073019302,0,9,0,6,0,2,0
06073019303,0,1,0,3,0,0,0
06073019403,0,4,0,0,0,1,0
06073019404,0,3,0,2,0,0,0
06073019405,0,1,0,4,0,0,0
06073019406,0,8,0,5,0,0,0
06073019501,1,29,0,15,0,3,0
06073019502,9,107,0,70,0,4,0
06073019503,12,50,0,27,0,1,0
06073019601,2,36,0,39,0,1,0
06073019602,1,11,0,3,0,0,0
06073019701,0,1,0,0,0,0,0
06073019702,6,40,0,8,0,0,0
06073019803,0,0,0,3,0,0,0
06073019804,0,2,0,1,0,0,0
06073019805,0,1,0,0,0,0,0
06073019806,0,0,0,4,0,1,0
06073019808,0,0,0,17,0,1,0
06073019902,0,1,0,1,0,0,0
06073019904,1,3,0,1,0,1,0
06073019905,0,1,0,2,0,0,0
06073020013,0,4,0,10,0,0,0
06073020014,0,1,0,42,0,4,0
06073020015,0,0,0,2,0,3,0
06073020016,0,11,0,21,0,3,0
06073020017,0,0,0,0,0,0,0
06073020018,1,4,0,9,0,5,0
06073020019,0,0,0,0,0,0,0
06073020020,0,0,0,4,0,0,0
06073020021,0,2,0,3,0,1,0
06073020022,2,11,0,34,0,4,0
06073020023,0,1,0,1,0,0,0
06073020024,0,2,0,1,0,0,0
06073020025,0,1,0,1,0,0,0
06073020026,0,1,0,1,0,0,0
06073020027,0,1,0,3,0,1,0
06073020028,0,2,0,0,0,1,0
06073020029,0,8,0,5,0,0,0
06073020103,1,3,0,2,0,0,0
06073020105,0,3,0,0,0,0,0
06073020106,1,9,0,2,0,0,0
06073020107,0,0,0,1,0,0,0
06073020108,1,12,0,8,0,0,0
06073020109,1,4,0,2,0,0,0
06073020202,1,27,0,43,0,3,0
06073020206,0,19,0,9,0,0,0
06073020207,0,4,0,3,0,0,0
06073020208,1,1,0,0,0,0,0
06073020209,0,2,0,2,0,0,0
06073020210,0,0,0,4,0,1,0
06073020211,0,2,0,8,0,2,0
06073020213,1,22,0,10,0,1,0
06073020214,3,22,0,16,0,2,0
06073020304,1,2,0,5,0,2,0
06073020305,0,1,0,2,0,0,0
06073020306,0,2,0,1,0,0,0
06073020307,0,3,0,3,0,5,0
06073020308,0,0,0,2,0,0,0
06073020309,0,2,0,3,0,0,0
06073020403,3,7,0,6,0,1,0
06073020404,0,0,0,2,0,1,0
06073020405,0,0,0,1,0,0,0
06073020500,10,77,0,56,0,2,0
06073020601,19,89,0,61,0,2,0
06073020602,10,97,0,68,0,8,0
06073020705,0,1,0,1,0,0,0
06073020706,0,0,0,0,0,0,0
06073020707,5,22,0,14,0,4,0
06073020708,1,8,0,1,0,2,0
06073020709,0,2,0,0,0,0,0
06073020801,0,1,0,5,0,1,0
06073020805,0,6,0,7,0,0,0
06073020806,3,11,0,21,0,8,0
06073020807,0,3,0,8,0,2,0
06073020809,7,27,0,26,0,5,0
06073020810,0,0,0,2,0,0,0
06073020811,0,1,0,1,0,0,0
06073020902,4,0,0,1,0,0,0
06073020904,1,12,0,7,0,1,0
06073021000,2,27,0,23,0,3,0
06073021100,2,11,0,3,0,1,0
06073021202,2,4,0,10,0,1,0
06073021204,0,11,0,19,0,0,0
06073021205,8,6,0,18,0,0,0
06073021206,2,8,0,14,0,0,0
06073021303,1,5,0,8,0,2,0
06073021304,1,4,0,7,0,0,0
06073021400,10,50,0,40,0,8,3
06073021500,0,0,0,0,0,1,0
06073021600,0,2,0,1,0,0,0
06073021800,5,12,0,5,0,1,0
06073021900,16,35,0,11,0,1,0
06073022000,20,36,0,12,0,1,0
06073022100,0,0,0,0,0,1,0
06075010100,4,76,0,6,0,14,0
06075010200,42,183,0,10,0,22,0
06075010300,24,321,0,12,0,12,2
06075010400,19,388,0,18,0,18,1
06075010500,0,0,0,0,0,3,1
06075010600,1,238,0,12,0,9,0
06075010700,7,163,0,3,0,12,1
06075010800,21,299,0,11,0,15,3
06075010900,32,295,0,7,0,18,0
06075011000,17,259,0,10,0,11,2
06075011100,5,181,0,7,0,23,0
06075011200,6,172,0,5,0,16,0
06075011300,3,99,0,4,0,12,0
06075011700,2,12,0,0,0,6,0
06075011800,0,33,0,0,0,2,0
06075011901,1,39,0,1,0,9,0
06075011902,2,66,0,0,0,10,1
06075012000,5,55,0,2,0,12,2
06075012100,5,48,0,0,0,16,0
06075012201,7,61,0,1,0,18,0
06075012202,0,18,0,1,0,8,0
06075012301,1,12,0,2,0,4,0
06075012302,2,21,0,1,0,9,1
06075012401,2,35,0,3,0,14,0
06075012402,0,15,0,3,0,11,2
06075012501,1,10,0,2,0,6,4
06075012502,3,13,0,3,0,8,0
06075012601,18,151,0,3,0,14,0
06075012602,22,117,0,6,0,7,0
06075012700,61,187,0,3,0,15,0
06075012800,34,270,0,12,0,24,2
06075012901,37,163,0,4,0,18,1
06075012902,34,235,0,23,0,21,0
06075013000,26,245,0,25,0,28,0
06075013101,16,74,0,6,0,15,0
06075013102,10,57,0,9,0,11,0
06075013200,19,89,0,4,0,20,0
06075013300,13,172,0,0,0,8,0
06075013400,12,205,0,9,0,27,0
06075013500,22,102,0,5,0,14,0
06075015100,1,37,0,2,0,7,1
06075015200,9,155,0,12,0,15,1
06075015300,2,119,0,3,0,11,1
06075015400,62,296,0,38,0,22,0
06075015500,3,45,0,5,0,9,0
06075015600,48,181,0,27,0,5,1
06075015700,43,335,0,46,0,24,1
06075015801,2,113,0,5,0,8,0
06075015802,13,165,0,2,0,19,0
06075015900,1,7,0,7,0,4,0
06075016000,0,11,0,4,0,6,0
06075016100,1,32,0,8,0,8,1
06075016200,3,92,0,5,0,17,1
06075016300,6,232,0,5,0,18,0
06075016400,8,196,0,9,0,25,0
06075016500,13,354,0,7,0,17,1
06075016600,16,319,0,9,0,27,0
06075016700,11,325,0,7,0,19,0
06075016801,9,186,0,9,0,13,2
06075016802,3,124,0,6,0,17,4
06075016900,12,233,0,3,0,14,1
06075017000,21,257,0,30,0,14,2
06075017101,18,218,0,18,0,14,0
06075017102,8,286,0,3,0,15,0
06075017601,3,89,0,12,0,16,3
06075017700,0,108,0,0,0,8,1
06075017801,0,2,0,4,0,7,1
06075017802,1,141,0,8,0,14,4
06075017902,0,0,0,0,0,0,0
06075018000,2,31,0,1,0,2,1
06075020100,6,160,0,10,0,15,1
06075020200,14,289,0,14,0,24,1
06075020300,12,211,0,13,0,11,3
06075020401,17,211,0,24,0,9,0
06075020402,11,112,0,70,0,27,0
06075020500,16,182,0,10,0,5,2
06075020600,22,330,0,17,0,17,0
06075020700,24,390,0,18,0,24,0
06075020800,5,303,0,13,0,21,1
06075020900,3,245,0,12,0,13,0
06075021000,29,306,0,10,0,10,0
06075021100,19,289,0,16,0,15,0
06075021200,10,169,0,9,0,10,0
06075021300,10,110,0,14,0,2,0
06075021400,23,264,0,17,0,8,1
06075021500,17,370,0,48,0,22,1
06075021600,1,62,0,27,0,5,1
06075021700,4,30,0,5,0,4,0
06075021800,20,184,0,28,0,9,0
06075022600,1,43,0,3,0,7,4
06075022702,5,153,0,17,0,9,1
06075022704,7,168,0,30,0,15,0
06075022801,1,215,0,11,0,12,0
06075022802,7,93,0,9,0,3,0
06075022803,4,277,0,11,0,8,0
06075022901,3,220,0,6,0,14,0
06075022902,3,175,0,6,0,6,0
06075022903,9,194,0,6,0,4,0
06075023001,4,23,0,2,0,1,0
06075023003,6,37,0,9,0,4,0
06075023102,0,29,0,1,0,0,0
06075023103,0,14,0,4,0,4,0
06075023200,11,76,0,9,0,5,0
06075023300,3,17,0,6,0,3,0
06075023400,6,21,0,2,0,3,0
06075025100,4,106,0,12,0,1,0
06075025200,11,239,0,14,0,13,1
06075025300,7,254,0,19,0,9,0
06075025401,5,149,0,22,0,12,1
06075025402,3,43,0,5,0,4,1
06075025403,8,100,0,29,0,5,0
06075025500,6,77,0,12,0,1,0
06075025600,3,22,0,2,0,1,0
06075025701,2,35,0,17,0,1,0
06075025702,10,72,0,12,0,4,0
06075025800,1,22,0,8,0,8,0
06075025900,0,17,0,1,0,1,0
06075026001,5,87,0,14,0,6,0
06075026002,0,7,0,1,0,0,0
06075026003,7,40,0,8,0,2,0
06075026004,0,46,0,9,0,3,0
06075026100,7,52,0,16,0,2,0
06075026200,7,32,0,17,0,6,0
06075026301,1,27,0,4,0,2,0
06075026302,2,23,0,13,0,2,0
06075026303,2,14,0,15,0,2,0
06075026401,5,17,0,6,0,2,0
06075026402,2,17,0,2,0,1,0
06075026403,11,54,0,5,0,3,0
06075026404,10,22,0,1,0,1,0
06075030101,38,288,0,23,0,20,0
06075030102,7,123,0,25,0,5,1
06075030201,44,234,0,42,0,15,0
06075030202,29,284,0,52,0,11,0
06075030301,40,208,0,88,0,16,0
06075030302,10,33,0,8,0,1,0
06075030400,19,56,0,13,0,1,0
06075030500,0,0,0,1,0,0,0
06075030600,1,1,0,0,0,0,0
06075030700,1,18,0,5,0,1,0
06075030800,4,20,0,2,0,3,0
06075030900,1,8,0,0,0,0,0
06075031000,0,2,0,19,0,5,1
06075031100,10,99,0,28,0,7,0
06075031201,8,93,0,25,0,8,1
06075031202,1,10,0,0,0,0,0
06075031301,2,4,0,0,0,1,0
06075031302,3,21,0,15,0,2,0
06075031400,9,51,0,11,0,6,0
06075032601,50,219,0,66,0,11,0
06075032602,35,105,0,27,0,3,0
06075032700,76,103,0,11,0,3,0
06075032801,19,74,0,8,0,5,0
06075032802,2,31,0,14,0,0,0
06075032901,5,15,0,3,0,1,0
06075032902,0,2,0,0,0,0,0
06075033000,10,28,0,26,0,5,0
06075033100,0,1,0,0,0,0,0
06075033201,0,4,0,0,0,1,0
06075033203,5,9,0,1,0,0,0
06075033204,7,10,0,0,0,2,0
06075035100,35,138,0,44,0,4,0
06075035201,12,68,0,25,0,8,0
06075035202,16,175,0,86,0,12,1
06075035300,15,37,0,26,0,5,0
06075035400,13,61,0,35,0,3,0
06075040100,8,277,0,43,0,13,0
06075040200,18,402,0,56,0,22,2
06075042601,16,273,0,56,0,13,1
06075042602,13,240,0,46,0,12,0
06075042700,17,324,0,115,0,22,1
06075042800,6,43,0,2,0,2,0
06075045100,12,390,0,37,0,15,0
06075045200,35,488,0,48,0,16,0
06075047600,30,440,0,33,0,8,0
06075047701,19,299,0,76,0,18,0
06075047702,26,194,0,28,0,9,0
06075047801,46,199,0,45,0,13,0
06075047802,43,168,0,91,0,13,0
06075047901,57,191,0,43,0,12,1
06075047902,24,115,0,35,0,4,0
06075060100,3,2,0,0,0,0,0
06075060400,0,1,0,0,0,0,0
06075060502,2,1,0,0,0,0,0
06075060700,0,0,0,1,0,15,6
06075061000,1,7,0,4,0,3,0
06075061100,4,40,0,0,0,2,0
06075061200,12,134,0,38,0,4,0
06075061400,7,175,0,25,0,9,0
06075061500,2,13,0,2,0,11,8
06075980200,18,1,0,0,0,0,0
06075980300,0,0,0,0,0,1,0
06075980600,0,0,0,0,0,6,0
06075980900,9,1,0,0,0,0,1
06077000100,16,108,0,17,0,10,5
06077000300,9,44,0,7,0,4,0
06077000401,19,86,0,8,0,4,1
06077000402,18,204,0,19,0,5,2
06077000500,8,71,0,15,0,7,0
06077000600,3,62,0,17,0,3,0
06077000700,17,102,0,27,0,3,1
06077000801,8,13,0,11,0,2,0
06077000900,12,85,0,36,0,3,0
06077001000,1,36,0,11,0,0,1
06077001101,4,45,0,16,0,2,0
06077001102,12,53,0,21,0,1,0
06077001200,6,26,0,8,0,4,1
06077001300,47,127,0,23,0,7,2
06077001400,11,21,0,4,0,0,0
06077001500,20,47,0,14,0,1,0
06077001600,11,34,0,16,0,2,0
06077001700,24,36,0,14,0,0,0
06077001800,12,18,0,13,0,0,1
06077001900,9,54,0,30,0,5,1
06077002000,8,23,0,10,0,3,0
06077002100,2,7,0,5,0,3,0
06077002201,3,21,0,2,0,0,0
06077002202,14,13,0,17,0,4,0
06077002300,17,101,0,23,0,7,0
06077002401,11,17,0,5,0,4,2
06077002402,8,7,0,9,0,2,0
06077002503,0,0,0,1,0,0,0
06077002701,29,55,0,24,0,3,0
06077002702,5,21,0,29,0,1,0
06077002800,0,9,0,7,0,2,0
06077003106,0,9,0,8,0,0,0
06077003108,1,40,0,17,0,3,0
06077003109,0,56,0,15,0,0,0
06077003110,1,62,0,14,0,3,0
06077003111,0,138,0,42,0,4,0
06077003112,0,1,0,53,0,10,0
06077003113,0,19,0,75,0,12,1
06077003114,0,0,0,2,0,1,0
06077003203,1,23,0,13,0,2,0
06077003205,0,49,0,19,0,1,0
06077003208,0,36,0,101,0,22,1
06077003209,0,59,0,18,0,1,0
06077003210,0,0,0,6,0,1,0
06077003213,0,2,0,143,0,31,0
06077003214,0,1,0,3,0,2,0
06077003215,0,0,0,5,0,3,0
06077003216,0,61,0,24,0,0,0
06077003217,0,87,0,120,0,25,1
06077003305,0,45,0,19,0,1,1
06077003306,0,61,0,16,0,0,0
06077003307,2,96,0,56,0,10,0
06077003308,0,4,0,3,0,0,0
06077003310,0,110,0,50,0,1,0
06077003311,0,117,0,35,0,3,0
06077003312,0,44,0,25,0,6,1
06077003313,0,50,0,20,0,1,0
06077003403,0,3,0,20,0,2,0
06077003404,0,28,0,98,0,20,0
06077003405,0,46,0,76,0,4,0
06077003406,0,48,0,18,0,0,0
06077003407,0,0,0,30,0,7,0
06077003409,0,0,0,24,0,1,0
06077003410,0,1,0,40,0,7,0
06077003500,2,27,0,17,0,8,0
06077003602,0,3,0,5,0,0,0
06077003802,0,0,0,0,0,0,0
06077003803,5,27,0,17,0,3,0
06077004001,4,8,0,5,0,1,0
06077004002,0,0,0,1,0,1,0
06077004102,0,0,0,0,0,4,0
06077004105,5,19,0,30,0,5,0
06077004106,0,1,0,0,0,0,0
06077004201,2,115,0,49,0,0,0
06077004202,0,1,0,0,0,0,0
06077004203,15,60,0,27,0,1,0
06077004204,7,53,0,21,0,2,0
06077004302,16,93,0,43,0,0,0
06077004303,0,15,0,36,0,6,0
06077004305,0,4,0,18,0,0,0
06077004307,0,6,0,49,0,21,0
06077004308,0,48,0,56,0,10,0
06077004402,0,2,0,38,0,3,0
06077004403,22,100,0,37,0,4,0
06077004404,20,73,0,15,0,1,0
06077004501,3,11,0,11,0,1,0
06077004502,21,114,0,35,0,3,0
06077004600,0,30,0,30,0,3,0
06077004701,0,14,0,8,0,1,0
06077004703,4,25,0,37,0,4,0
06077004704,1,10,0,5,0,3,0
06077004800,2,16,0,12,0,3,0
06077004901,10,26,0,11,0,1,0
06077004902,0,1,0,1,0,0,0
06077005001,6,37,0,37,0,4,0
06077005003,2,0,0,2,0,2,0
06077005004,0,1,0,16,0,6,0
06077005106,0,1,0,0,0,0,0
06077005108,15,88,0,40,0,6,0
06077005109,14,39,0,33,0,3,0
06077005110,1,58,0,25,0,3,0
06077005113,0,3,0,37,0,1,0
06077005114,0,2,0,3,0,2,0
06077005119,1,4,0,3,0,2,0
06077005122,2,19,0,24,0,5,0
06077005123,1,0,0,5,0,1,0
06077005124,0,3,0,19,0,8,0
06077005125,0,0,0,11,0,1,0
06077005126,0,12,0,9,0,1,0
06077005127,3,7,0,8,0,0,0
06077005129,0,8,0,1,0,0,0
06077005130,3,18,0,6,0,0,0
06077005132,6,31,0,14,0,0,0
06077005133,3,22,0,13,0,1,1
06077005134,0,0,0,2,0,0,0
06077005135,0,0,0,2,0,1,0
06077005202,0,0,0,0,0,1,0
06077005206,0,0,0,1,0,2,2
06077005207,4,6,0,3,0,3,0
06077005208,0,0,0,4,0,0,0
06077005209,0,1,0,2,0,0,0
06077005210,0,0,0,2,0,0,0
06077005302,6,14,0,46,0,6,0
06077005303,11,90,0,34,0,8,2
06077005305,3,20,0,19,0,3,0
06077005307,0,3,0,51,0,14,0
06077005308,0,28,0,12,0,0,0
06077005403,0,2,0,2,0,0,0
06077005405,2,32,0,14,0,2,0
06077005406,8,37,0,22,0,4,0
06079010002,1,0,0,1,0,0,0
06079010016,4,24,0,13,0,1,0
06079010101,1,5,0,3,0,1,0
06079010102,32,166,0,111,0,26,1
06079010201,0,1,0,10,0,6,0
06079010202,0,2,0,33,0,7,0
06079010204,0,0,0,2,0,0,0
06079010205,1,19,0,21,0,1,0
06079010300,1,2,0,0,0,1,0
06079010403,0,2,0,4,0,1,0
06079010404,2,6,0,16,0,1,0
06079010503,0,42,0,32,0,4,0
06079010504,4,34,0,23,0,1,0
06079010602,10,66,0,43,0,5,0
06079010603,3,19,0,12,0,3,0
06079010701,0,36,0,28,0,9,0
06079010703,0,23,0,19,0,5,0
06079010707,0,5,0,14,0,3,0
06079010901,2,8,0,4,0,2,0
06079010902,14,66,0,19,0,3,0
06079011001,0,12,0,6,0,4,0
06079011002,10,62,0,30,0,3,0
06079011101,22,160,0,24,0,8,0
06079011102,45,222,0,56,0,9,0
06079011103,3,17,0,16,0,2,0
06079011200,7,36,0,13,0,2,1
06079011300,0,11,0,10,0,0,0
06079011501,0,1,0,0,0,0,0
06079011503,1,0,0,0,0,0,0
06079011600,0,15,0,15,0,6,0
06079011701,2,12,0,14,0,4,0
06079011704,3,64,0,39,0,6,0
06079011800,0,20,0,6,0,1,0
06079011901,2,12,0,3,0,0,0
06079011902,1,30,0,18,0,11,0
06079012000,3,75,0,74,0,11,0
06079012102,10,100,0,83,0,6,0
06079012200,5,60,0,63,0,9,0
06079012302,0,0,0,0,0,0,0
06079012304,1,4,0,1,0,0,0
06079012401,3,18,0,11,0,3,0
06079012402,1,6,0,4,0,0,0
06079012502,10,64,0,34,0,4,0
06079012503,0,4,0,3,0,2,0
06079012505,1,16,0,9,0,3,0
06079012600,9,37,0,16,0,4,0
06079012702,2,19,0,11,0,4,0
06079012704,0,4,0,20,0,10,0
06079012800,0,0,0,0,0,0,0
06079012900,0,5,0,32,0,3,0
06079013000,0,2,0,1,0,1,0
06081600100,6,46,0,26,0,0,0
06081600200,1,20,0,4,0,1,0
06081600300,0,5,0,8,0,0,0
06081600401,0,1,0,1,0,0,0
06081600402,4,22,0,5,0,0,0
06081600500,0,80,0,41,0,1,0
06081600600,15,66,0,22,0,1,0
06081600700,8,73,0,33,0,4,0
06081600800,0,57,0,24,0,0,0
06081600900,0,1,0,2,0,0,0
06081601100,0,5,0,4,0,0,0
06081601200,0,69,0,34,0,2,1
06081601300,0,126,0,112,0,13,0
06081601400,0,7,0,7,0,0,0
06081601501,0,11,0,5,0,0,0
06081601502,0,25,0,11,0,1,0
06081601601,1,14,0,9,0,3,0
06081601603,0,4,0,5,0,0,0
06081601605,0,6,0,5,0,0,0
06081601800,0,12,0,6,0,0,0
06081601901,0,41,0,21,0,0,0
06081601902,1,26,0,31,0,5,0
06081602000,4,44,0,14,0,1,0
06081602100,20,118,0,27,0,1,0
06081602200,51,324,0,58,0,8,0
06081602300,2,35,0,9,0,2,0
06081602400,5,21,0,10,0,0,0
06081602600,0,0,0,2,0,0,0
06081602700,1,18,0,33,0,3,0
06081602800,0,1,0,1,0,0,0
06081602900,0,29,0,19,0,1,0
06081603000,7,57,0,48,0,2,0
06081603100,1,12,0,8,0,0,0
06081603200,0,12,0,3,0,1,0
06081603300,0,4,0,3,0,0,0
06081603400,1,1,0,1,0,0,0
06081603700,0,1,0,3,0,0,0
06081603801,0,0,0,2,0,0,0
06081603802,0,22,0,23,0,0,0
06081603900,6,38,0,23,0,1,0
06081604000,1,0,0,1,0,0,0
06081604101,46,271,0,71,0,1,0
06081604102,0,0,0,4,0,0,0
06081604200,13,61,0,13,0,0,0
06081604400,15,79,0,48,0,4,0
06081604500,2,2,0,0,0,0,0
06081604600,0,0,0,0,0,0,0
06081604700,0,6,0,1,0,0,0
06081604800,7,100,0,51,0,2,0
06081604900,0,10,0,9,0,0,0
06081605000,9,35,0,44,0,0,0
06081605100,17,75,0,24,0,0,0
06081605200,2,13,0,5,0,0,0
06081605300,14,80,0,24,0,2,0
06081605400,23,125,0,34,0,2,0
06081605500,9,92,0,48,0,4,0
06081605600,1,1,0,0,0,0,0
06081605800,6,4,0,0,0,0,0
06081605900,22,141,0,47,0,10,1
06081606000,13,90,0,37,0,2,0
06081606100,5,25,0,12,0,0,0
06081606200,28,187,0,54,0,14,1
06081606300,27,112,0,23,0,6,1
06081606400,46,61,0,14,0,3,0
06081606500,4,10,0,6,0,0,0
06081606600,11,82,0,31,0,9,1
06081606700,0,2,0,0,0,0,0
06081606800,0,28,0,10,0,0,0
06081606900,0,0,0,1,0,0,0
06081607000,0,63,0,26,0,1,0
06081607100,0,2,0,0,0,0,0
06081607200,35,82,0,14,0,1,0
06081607300,0,3,0,1,0,0,0
06081607400,16,60,0,24,0,3,1
06081607500,3,24,0,14,0,7,1
06081607600,11,42,0,28,0,7,1
06081607701,2,13,0,2,0,0,0
06081607702,0,1,0,0,0,0,0
06081607900,0,3,0,3,0,0,0
06081608001,0,0,0,3,0,0,0
06081608004,0,2,0,3,0,1,0
06081608013,0,0,0,0,0,0,0
06081608100,0,14,0,9,0,0,0
06081608200,0,2,0,1,0,0,0
06081608300,0,3,0,2,0,0,0
06081608400,1,48,0,28,0,2,0
06081608501,1,36,0,28,0,1,0
06081608502,0,3,0,4,0,0,0
06081608600,12,54,0,26,0,0,0
06081608700,4,34,0,23,0,1,0
06081608800,1,0,0,0,0,0,0
06081608900,0,39,0,29,0,0,0
06081609000,1,8,0,11,0,0,0
06081609100,0,2,0,0,0,0,0
06081609201,4,32,0,12,0,0,0
06081609202,14,84,0,44,0,5,0
06081609300,0,11,0,7,0,0,0
06081609500,1,4,0,3,0,0,0
06081609601,0,19,0,11,0,0,0
06081609602,0,4,0,2,0,0,0
06081609603,1,1,0,0,0,0,0
06081609700,0,2,0,5,0,2,0
06081609800,2,9,0,6,0,1,0
06081609900,4,10,0,2,0,1,0
06081610000,6,77,0,25,0,2,0
06081610100,18,48,0,21,0,2,0
06081610201,26,82,0,21,0,2,0
06081610202,2,12,0,8,0,11,1
06081610203,12,68,0,36,0,1,0
06081610302,0,0,0,0,0,3,0
06081610303,0,0,0,2,0,1,0
06081610304,0,0,0,1,0,0,0
06081610400,19,164,0,81,0,0,0
06081610500,2,23,0,16,0,6,0
06081610601,28,128,0,83,0,18,5
06081610602,1,15,0,13,0,1,1
06081610700,9,130,0,75,0,3,0
06081610800,9,125,0,97,0,1,0
06081610900,53,201,0,90,0,3,0
06081611000,17,199,0,176,0,12,0
06081611100,0,7,0,8,0,0,0
06081611200,5,14,0,10,0,0,0
06081611300,0,5,0,7,0,0,1
06081611600,0,0,0,8,0,0,0
06081611700,0,24,0,33,0,3,1
06081611800,0,0,0,1,0,0,0
06081611900,2,21,0,11,0,2,0
06081612000,5,17,0,8,0,1,0
06081612100,9,93,0,45,0,0,0
06081612500,11,123,0,96,0,1,0
06081612600,27,158,0,81,0,4,0
06081612700,0,1,0,1,0,0,0
06081612800,0,2,0,0,0,0,0
06081612900,0,9,0,8,0,1,0
06081613000,0,4,0,0,0,0,0
06081613200,0,0,0,0,0,0,0
06081613300,0,0,0,2,0,0,0
06081613400,0,0,0,1,0,0,0
06081613501,0,34,0,34,0,3,1
06081613502,1,33,0,39,0,7,1
06081613600,0,6,0,4,0,3,1
06081613700,2,37,0,21,0,3,0
06081613800,2,4,0,3,0,1,0
06081613900,4,29,0,16,0,0,0
06081614000,0,0,0,1,0,0,0
06083000101,0,6,0,3,0,0,0
06083000102,1,6,0,26,0,3,0
06083000200,0,17,0,12,0,0,0
06083000301,2,35,0,6,0,1,0
06083000302,3,35,0,8,0,0,0
06083000400,5,61,0,11,0,0,0
06083000501,1,1,0,0,0,0,0
06083000502,0,12,0,11,0,0,0
06083000600,7,27,0,13,0,0,0
06083000700,2,14,0,4,0,0,0
06083000801,5,33,0,6,0,0,0
06083000804,7,32,0,12,0,0,0
06083000900,0,25,0,2,0,1,0
06083001000,5,75,0,8,0,2,0
06083001101,5,43,0,5,0,0,0
06083001102,8,34,0,13,0,0,0
06083001203,0,34,0,14,0,0,0
06083001206,5,31,0,5,0,1,0
06083001208,0,3,0,3,0,0,0
06083001304,1,10,0,4,0,0,0
06083001306,0,18,0,17,0,0,1
06083001402,1,21,0,5,0,0,0
06083001500,0,0,0,0,0,0,0
06083001601,0,0,0,2,0,0,0
06083001604,4,92,0,55,0,2,0
06083001704,0,0,0,1,0,0,0
06083001706,0,8,0,1,0,0,0
06083001901,1,6,0,0,0,0,0
06083001903,1,8,0,6,0,0,0
06083001905,0,0,0,0,0,0,0
06083001906,0,3,0,4,0,0,0
06083002005,0,2,0,11,0,1,0
06083002006,0,0,0,0,0,1,0
06083002007,0,3,0,2,0,0,0
06083002008,0,0,0,3,0,0,0
06083002009,0,0,0,2,0,0,0
06083002010,0,0,0,1,0,0,0
06083002011,0,2,0,6,0,0,0
06083002012,1,6,0,7,0,1,0
06083002013,0,0,0,2,0,0,0
06083002101,9,44,0,14,0,0,0
06083002102,2,5,0,1,0,0,0
06083002103,1,2,0,3,0,0,0
06083002205,1,19,0,6,0,1,0
06083002206,10,22,0,5,0,1,0
06083002209,0,0,0,12,0,1,0
06083002211,0,2,0,3,0,3,0
06083002303,0,4,0,1,0,0,0
06083002304,13,32,0,53,0,3,0
06083002305,1,0,0,0,0,0,0
06083002306,0,0,0,15,0,2,0
