tract_geoid_2019,<60,60,90,150,>150
06033000501,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
06033000502,0.25,0.25,0.5,0.0,0.0
06033000600,0.0,1.0,0.0,0.0,0.0
06033000701,0.0,1.0,0.0,0.0,0.0
06033000801,0.0,1.0,0.0,0.0,0.0
06033000802,0.2,0.4,0.4,0.0,0.0
06033001000,0.0,0.25,0.5,0.0,0.25
06033001200,0.0,0.0,1.0,0.0,0.0
06035040200,,,,,
06035040303,0.0,0.0,1.0,0.0,0.0
06035040305,0.0,0.0,0.0,1.0,0.0
06037101110,0.0,0.44,0.48,0.04,0.04
06037101210,0.009523809523809525,0.1523809523809524,0.5523809523809524,0.23809523809523808,0.047619047619047616
06037101220,0.07692307692307693,0.28205128205128205,0.5128205128205128,0.1282051282051282,0.0
06037101400,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
06037102103,0.0,0.0,0.4,0.4,0.2
06037102105,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
06037102107,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
06037103102,0.0,0.0,1.0,0.0,0.0
06037103200,0.07142857142857142,0.14285714285714285,0.6428571428571429,0.14285714285714285,0.0
06037103300,1.0,0.0,0.0,0.0,0.0
06037103400,0.0,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.0
06037104105,0.0,0.0,0.5,0.5,0.0
06037104108,0.0,0.0,0.5454545454545454,0.2727272727272727,0.18181818181818182
06037104201,0.0,1.0,0.0,0.0,0.0
06037104203,0.2,0.0,0.6,0.2,0.0
06037104204,0.0,0.0,1.0,0.0,0.0
06037104320,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
06037104401,0.0,0.5,0.0,0.0,0.5
06037104403,0.5,0.0,0.5,0.0,0.0
06037104404,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
06037104500,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
06037104610,0.0,1.0,0.0,0.0,0.0
06037104701,0.0,0.5,0.375,0.125,0.0
06037104703,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111
06037104704,0.0,0.0,0.8,0.2,0.0
06037104821,0.0,0.2,0.4,0.4,0.0
06037104822,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.0
06037106010,0.0,0.0,0.0,1.0,0.0
06037106114,0.041666666666666664,0.2916666666666667,0.5416666666666666,0.08333333333333333,0.041666666666666664
06037106405,0.0,0.0,0.9,0.1,0.0
06037106406,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
06037106407,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0
06037106408,0.0,0.4090909090909091,0.36363636363636365,0.18181818181818182,0.045454545454545456
06037106510,0.0,0.0,0.8,0.2,0.0
06037106604,0.0,0.058823529411764705,0.5294117647058824,0.29411764705882354,0.11764705882352941
06037106648,0.0,0.4444444444444444,0.5,0.05555555555555555,0.0
06037107020,0.0,0.2,0.2,0.4,0.2
06037108202,0.0,0.25,0.0,0.5,0.25
06037109200,0.0,0.0,1.0,0.0,0.0
06037109400,0.5,0.0,0.5,0.0,0.0
06037109500,0.0,0.5,0.5,0.0,0.0
06037109601,0.0,0.0,0.0,1.0,0.0
06037109603,0.0,0.2,0.5,0.3,0.0
06037109604,0.0,0.5,0.25,0.25,0.0
06037109800,0.0,0.5,0.5,0.0,0.0
06037111100,0.0,0.5,0.5,0.0,0.0
06037111202,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
06037111205,0.0,0.0,0.0,1.0,0.0
06037111301,0.0,0.19444444444444445,0.5833333333333334,0.19444444444444445,0.027777777777777776
06037111302,0.0,0.0,0.4,0.6,0.0
06037111400,0.03225806451612903,0.3548387096774194,0.45161290322580644,0.16129032258064516,0.0
06037113211,0.0,1.0,0.0,0.0,0.0
06037113212,0.0,0.0,0.6,0.4,0.0
06037113213,0.0,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.0
06037113231,0.0,0.0,1.0,0.0,0.0
06037113232,0.0,0.0,0.0,1.0,0.0
06037113233,0.0,0.42857142857142855,0.46938775510204084,0.061224489795918366,0.04081632653061224
06037113234,0.0,0.4375,0.4375,0.125,0.0
06037113237,0.2,0.0,0.6,0.2,0.0
06037113303,0.0,0.0,0.0,0.0,1.0
06037113321,0.0,0.5652173913043478,0.2608695652173913,0.17391304347826086,0.0
06037113322,1.0,0.0,0.0,0.0,0.0
06037113401,0.0,0.125,0.5,0.25,0.125
06037113421,0.0,0.2727272727272727,0.45454545454545453,0.22727272727272727,0.045454545454545456
06037113422,0.0625,0.375,0.4375,0.125,0.0
06037115101,0.0,0.0,1.0,0.0,0.0
06037115104,0.0,0.0,0.5,0.3125,0.1875
06037115201,0.0,0.1951219512195122,0.4878048780487805,0.2926829268292683,0.024390243902439025
06037115202,0.0,0.24242424242424243,0.6363636363636364,0.09090909090909091,0.030303030303030304
06037115301,0.0,0.25,0.375,0.25,0.125
06037115302,0.0,0.5227272727272727,0.4772727272727273,0.0,0.0
06037115401,0.0,0.23529411764705882,0.7254901960784313,0.0196078431372549,0.0196078431372549
06037115403,0.046511627906976744,0.37209302325581395,0.4418604651162791,0.11627906976744186,0.023255813953488372
06037115404,0.0,0.5454545454545454,0.4090909090909091,0.0,0.045454545454545456
06037117101,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
06037117102,0.0,0.0,1.0,0.0,0.0
06037117201,0.0,0.0,0.6842105263157895,0.21052631578947367,0.10526315789473684
06037117302,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
06037117404,0.0,0.5,0.5,0.0,0.0
06037117405,0.0,0.2692307692307692,0.5,0.19230769230769232,0.038461538461538464
06037117407,0.0,0.2647058823529412,0.4411764705882353,0.2647058823529412,0.029411764705882353
06037117408,0.125,0.375,0.3125,0.125,0.0625
06037117510,0.0,0.24444444444444444,0.5111111111111111,0.24444444444444444,0.0
06037117520,0.0,0.4482758620689655,0.4482758620689655,0.06896551724137931,0.034482758620689655
06037117530,0.03333333333333333,0.43333333333333335,0.36666666666666664,0.06666666666666667,0.1
06037119002,0.0,0.0,1.0,0.0,0.0
06037119201,0.0,0.0,0.0,1.0,0.0
06037119202,0.0,1.0,0.0,0.0,0.0
06037119310,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
06037119320,0.05263157894736842,0.05263157894736842,0.5789473684210527,0.2631578947368421,0.05263157894736842
06037119340,0.0,0.39285714285714285,0.42857142857142855,0.10714285714285714,0.07142857142857142
06037119341,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0
06037119342,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0
06037119700,0.0,0.5,0.5,0.0,0.0
06037119800,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
06037119900,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
06037120010,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.11764705882352941,0.0
06037120020,0.0,0.525,0.425,0.05,0.0
06037120030,0.0,0.35294117647058826,0.5,0.11764705882352941,0.029411764705882353
06037120103,0.0,0.43902439024390244,0.43902439024390244,0.0975609756097561,0.024390243902439025
06037120104,0.0,0.058823529411764705,0.7058823529411765,0.17647058823529413,0.058823529411764705
06037120105,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.0,0.0
06037120106,0.029411764705882353,0.35294117647058826,0.4411764705882353,0.08823529411764706,0.08823529411764706
06037120107,0.0,0.4,0.42857142857142855,0.14285714285714285,0.02857142857142857
06037120108,0.0,0.34782608695652173,0.43478260869565216,0.17391304347826086,0.043478260869565216
06037120300,0.24,0.4,0.32,0.0,0.04
06037120400,0.05555555555555555,0.6111111111111112,0.1111111111111111,0.16666666666666666,0.05555555555555555
06037121010,0.0,0.4,0.4,0.0,0.2
06037121020,0.0,0.375,0.4375,0.125,0.0625
06037121101,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666
06037121102,0.0,0.0,0.0,1.0,0.0
06037121210,0.0,0.25,0.5,0.0,0.25
06037121221,0.0,0.0,1.0,0.0,0.0
06037121222,0.0,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.0
06037121801,0.1111111111111111,0.16666666666666666,0.5,0.2222222222222222,0.0
06037121802,0.0,0.0,0.0,1.0,0.0
06037121900,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
06037122000,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
06037122120,0.0,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091
06037122121,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0
06037122122,0.0,0.2,0.3,0.4,0.1
06037122200,0.25,0.5,0.0,0.25,0.0
06037122410,0.06382978723404255,0.3829787234042553,0.2553191489361702,0.2553191489361702,0.0425531914893617
06037122420,0.045454545454545456,0.5,0.3181818181818182,0.09090909090909091,0.045454545454545456
06037123010,0.0,0.3090909090909091,0.6,0.07272727272727272,0.01818181818181818
06037123020,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666
06037123103,0.07407407407407407,0.4074074074074074,0.37037037037037035,0.1111111111111111,0.037037037037037035
06037123104,0.0,0.21428571428571427,0.5892857142857143,0.10714285714285714,0.08928571428571429
06037123203,0.025,0.3625,0.3375,0.175,0.1
06037123204,0.04225352112676056,0.2535211267605634,0.5352112676056338,0.11267605633802817,0.056338028169014086
06037123205,0.06,0.38,0.4,0.12,0.04
06037123206,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.0
06037123301,0.029411764705882353,0.29411764705882354,0.38235294117647056,0.17647058823529413,0.11764705882352941
06037123303,0.06818181818181818,0.4318181818181818,0.38636363636363635,0.11363636363636363,0.0
06037123304,0.011904761904761904,0.5357142857142857,0.38095238095238093,0.047619047619047616,0.023809523809523808
06037123410,0.045454545454545456,0.45454545454545453,0.42424242424242425,0.045454545454545456,0.030303030303030304
06037123420,0.0425531914893617,0.3404255319148936,0.46808510638297873,0.14893617021276595,0.0
06037123510,0.015873015873015872,0.2857142857142857,0.5714285714285714,0.06349206349206349,0.06349206349206349
06037123520,0.0,0.25806451612903225,0.6774193548387096,0.03225806451612903,0.03225806451612903
06037123601,0.0,0.2909090909090909,0.5272727272727272,0.18181818181818182,0.0
06037123602,0.0,0.42105263157894735,0.42105263157894735,0.13157894736842105,0.02631578947368421
06037123700,0.0,0.46875,0.40625,0.09375,0.03125
06037123800,0.010526315789473684,0.3157894736842105,0.5684210526315789,0.07368421052631578,0.031578947368421054
06037123901,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.19047619047619047,0.023809523809523808
06037123902,0.037037037037037035,0.2222222222222222,0.5185185185185185,0.14814814814814814,0.07407407407407407
06037124000,0.0,0.4057971014492754,0.4927536231884058,0.07246376811594203,0.028985507246376812
06037124102,0.05555555555555555,0.32222222222222224,0.37777777777777777,0.17777777777777778,0.06666666666666667
06037124103,0.12121212121212122,0.3333333333333333,0.48484848484848486,0.030303030303030304,0.030303030303030304
06037124104,0.043478260869565216,0.30434782608695654,0.391304347826087,0.15217391304347827,0.10869565217391304
06037124105,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.05555555555555555,0.0
06037124201,0.034482758620689655,0.3448275862068966,0.41379310344827586,0.13793103448275862,0.06896551724137931
06037124203,0.061224489795918366,0.3673469387755102,0.4489795918367347,0.061224489795918366,0.061224489795918366
06037124204,0.018518518518518517,0.42592592592592593,0.42592592592592593,0.1111111111111111,0.018518518518518517
06037124300,0.09803921568627451,0.5294117647058824,0.35294117647058826,0.0196078431372549,0.0
06037124400,0.01694915254237288,0.23728813559322035,0.711864406779661,0.03389830508474576,0.0
06037124500,0.0,0.2857142857142857,0.6666666666666666,0.0,0.047619047619047616
06037124600,0.0,0.25,0.7083333333333334,0.0,0.041666666666666664
06037124700,0.0,0.23076923076923078,0.6153846153846154,0.09615384615384616,0.057692307692307696
06037124902,0.0,0.16,0.58,0.22,0.04
06037124903,0.023255813953488372,0.313953488372093,0.5,0.12790697674418605,0.03488372093023256
06037125100,0.04854368932038835,0.2815533980582524,0.49514563106796117,0.1262135922330097,0.04854368932038835
06037125200,0.12280701754385964,0.3157894736842105,0.42105263157894735,0.10526315789473684,0.03508771929824561
06037125310,0.04054054054054054,0.24324324324324326,0.43243243243243246,0.10810810810810811,0.17567567567567569
06037125320,0.03125,0.16666666666666666,0.5625,0.15625,0.08333333333333333
06037125401,0.04597701149425287,0.22988505747126436,0.4482758620689655,0.21839080459770116,0.05747126436781609
06037125402,0.04504504504504504,0.32432432432432434,0.42342342342342343,0.16216216216216217,0.04504504504504504
06037125501,0.02531645569620253,0.31645569620253167,0.5189873417721519,0.10126582278481013,0.0379746835443038
06037125502,0.023255813953488372,0.3023255813953488,0.3488372093023256,0.26744186046511625,0.05813953488372093
06037125600,0.045454545454545456,0.2727272727272727,0.5,0.13636363636363635,0.045454545454545456
06037127102,0.04,0.2,0.6,0.12,0.04
06037127103,0.023809523809523808,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.023809523809523808
06037127104,0.025,0.425,0.45,0.1,0.0
06037127210,0.0,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.14285714285714285
06037127220,0.0,0.4418604651162791,0.4883720930232558,0.046511627906976744,0.023255813953488372
06037127300,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333
06037127400,0.025974025974025976,0.3116883116883117,0.5194805194805194,0.12987012987012986,0.012987012987012988
06037127520,0.06896551724137931,0.5172413793103449,0.3103448275862069,0.10344827586206896,0.0
06037127603,0.021739130434782608,0.43478260869565216,0.391304347826087,0.15217391304347827,0.0
06037127604,0.05714285714285714,0.42857142857142855,0.4,0.08571428571428572,0.02857142857142857
06037127605,0.0,0.30434782608695654,0.5652173913043478,0.06521739130434782,0.06521739130434782
06037127606,0.0,0.37037037037037035,0.5185185185185185,0.1111111111111111,0.0
06037127711,0.029411764705882353,0.5588235294117647,0.4117647058823529,0.0,0.0
06037127712,0.04,0.4,0.32,0.2,0.04
06037127803,0.01818181818181818,0.36363636363636365,0.32727272727272727,0.21818181818181817,0.07272727272727272
06037127804,0.03571428571428571,0.39285714285714285,0.42857142857142855,0.14285714285714285,0.0
06037127805,0.1,0.55,0.25,0.05,0.05
06037127806,0.01694915254237288,0.23728813559322035,0.5423728813559322,0.13559322033898305,0.06779661016949153
06037127910,0.022222222222222223,0.37777777777777777,0.5111111111111111,0.08888888888888889,0.0
06037127920,0.0,0.38,0.52,0.06,0.04
06037128101,0.023255813953488372,0.32558139534883723,0.4418604651162791,0.20930232558139536,0.0
06037128102,0.014084507042253521,0.352112676056338,0.4788732394366197,0.11267605633802817,0.04225352112676056
06037128210,0.04132231404958678,0.3140495867768595,0.4049586776859504,0.1652892561983471,0.0743801652892562
06037128220,0.02702702702702703,0.43243243243243246,0.40540540540540543,0.05405405405405406,0.08108108108108109
06037128302,0.024691358024691357,0.35802469135802467,0.49382716049382713,0.06172839506172839,0.06172839506172839
06037128303,0.011494252873563218,0.3333333333333333,0.42528735632183906,0.14942528735632185,0.08045977011494253
06037128400,0.0,0.37037037037037035,0.4444444444444444,0.14814814814814814,0.037037037037037035
06037128500,0.0,0.3958333333333333,0.5208333333333334,0.08333333333333333,0.0
06037128601,0.047619047619047616,0.3968253968253968,0.3333333333333333,0.19047619047619047,0.031746031746031744
06037128602,0.027777777777777776,0.3333333333333333,0.6111111111111112,0.0,0.027777777777777776
06037128702,0.0,0.25,0.5625,0.1875,0.0
06037128801,0.0,0.08,0.48,0.36,0.08
06037128802,0.0,0.15517241379310345,0.603448275862069,0.1896551724137931,0.05172413793103448
06037128910,0.041666666666666664,0.16666666666666666,0.5625,0.1875,0.041666666666666664
06037131010,0.0,0.2692307692307692,0.6538461538461539,0.07692307692307693,0.0
06037131020,0.041666666666666664,0.041666666666666664,0.4583333333333333,0.375,0.08333333333333333
06037131200,0.0,0.0,0.5,0.0,0.5
06037131400,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0
06037131600,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
06037131701,0.0,0.5,0.375,0.0625,0.0625
06037131702,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0
06037131800,0.0,0.35714285714285715,0.5476190476190477,0.047619047619047616,0.047619047619047616
06037131900,0.0,0.0,0.75,0.0,0.25
06037132001,0.0,0.25,0.375,0.375,0.0
06037132002,0.0,0.36363636363636365,0.45454545454545453,0.0,0.18181818181818182
06037132101,0.0,0.2,0.56,0.2,0.04
06037132102,0.04,0.2,0.6,0.12,0.04
06037132300,0.0,0.45,0.4,0.15,0.0
06037132501,0.0,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.0
06037132502,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
06037132700,0.0,0.2727272727272727,0.5,0.18181818181818182,0.045454545454545456
06037132900,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0
06037133100,0.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.0
06037134001,0.0,0.39285714285714285,0.6071428571428571,0.0,0.0
06037134002,0.0,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.08333333333333333
06037134101,0.0,0.375,0.625,0.0,0.0
06037134103,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
06037134104,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.0,0.0
06037134201,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
06037134304,0.0,0.5,0.5,0.0,0.0
06037134305,0.0,0.46153846153846156,0.5128205128205128,0.02564102564102564,0.0
06037134306,0.0,0.125,0.625,0.25,0.0
06037134520,0.01282051282051282,0.3076923076923077,0.46153846153846156,0.14102564102564102,0.07692307692307693
06037134521,0.0,0.3617021276595745,0.46808510638297873,0.14893617021276595,0.02127659574468085
06037134522,0.0,0.2727272727272727,0.5636363636363636,0.16363636363636364,0.0
06037134710,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.10714285714285714,0.0
06037134720,0.0,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.07692307692307693
06037134800,0.0,0.0,0.5,0.5,0.0
06037134901,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0
06037134903,0.029411764705882353,0.35294117647058826,0.3235294117647059,0.23529411764705882,0.058823529411764705
06037134904,0.0,0.4418604651162791,0.5116279069767442,0.023255813953488372,0.023255813953488372
06037134905,0.0,0.0,0.1,0.6,0.3
06037135102,0.0,0.0,1.0,0.0,0.0
06037135111,0.0,0.0,1.0,0.0,0.0
06037135113,0.0,0.08333333333333333,0.0,0.8333333333333334,0.08333333333333333
06037135114,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
06037135201,0.0,0.0,1.0,0.0,0.0
06037137000,0.0,1.0,0.0,0.0,0.0
06037137103,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
06037137201,0.0,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.05555555555555555
06037137401,0.25,0.0,0.5,0.0,0.25
06037137402,0.0,0.0,0.0,1.0,0.0
06037137501,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0
06037137502,0.0,0.5,0.5,0.0,0.0
06037138000,0.0,0.0,1.0,0.0,0.0
06037139001,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0
06037139200,0.0,0.42857142857142855,0.42857142857142855,0.09523809523809523,0.047619047619047616
06037139302,0.0,0.7083333333333334,0.16666666666666666,0.125,0.0
06037139303,0.0,0.47619047619047616,0.42857142857142855,0.09523809523809523,0.0
06037139401,0.0,0.21875,0.625,0.125,0.03125
06037139502,0.0,0.2,0.8,0.0,0.0
06037139503,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.2727272727272727,0.0
06037139504,0.0,0.375,0.375,0.20833333333333334,0.041666666666666664
06037139600,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
06037139701,0.0,0.0,1.0,0.0,0.0
06037141101,0.02,0.34,0.53,0.08,0.03
06037141102,0.0,0.35555555555555557,0.4,0.2222222222222222,0.022222222222222223
06037141201,0.02702702702702703,0.25675675675675674,0.6081081081081081,0.06756756756756757,0.04054054054054054
06037141202,0.045454545454545456,0.36363636363636365,0.5,0.045454545454545456,0.045454545454545456
06037141302,0.044444444444444446,0.26666666666666666,0.5,0.14444444444444443,0.044444444444444446
06037141303,0.02857142857142857,0.2,0.4,0.34285714285714286,0.02857142857142857
06037141304,0.03571428571428571,0.25,0.48214285714285715,0.17857142857142858,0.05357142857142857
06037141400,0.07407407407407407,0.3333333333333333,0.4444444444444444,0.14814814814814814,0.0
06037143100,0.04,0.38666666666666666,0.41333333333333333,0.10666666666666667,0.05333333333333334
06037143200,0.0,0.20270270270270271,0.5945945945945946,0.16216216216216217,0.04054054054054054
06037143300,0.06451612903225806,0.3010752688172043,0.3978494623655914,0.20430107526881722,0.03225806451612903
06037143400,0.011494252873563218,0.20689655172413793,0.5172413793103449,0.20689655172413793,0.05747126436781609
06037143500,0.047058823529411764,0.21176470588235294,0.43529411764705883,0.24705882352941178,0.058823529411764705
06037143602,0.037037037037037035,0.2777777777777778,0.42592592592592593,0.2037037037037037,0.05555555555555555
06037143603,0.05263157894736842,0.2894736842105263,0.5,0.13157894736842105,0.02631578947368421
06037143604,0.0625,0.03125,0.46875,0.4375,0.0
06037143700,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.07142857142857142
06037143800,0.02702702702702703,0.43243243243243246,0.40540540540540543,0.13513513513513514,0.0
06037143901,0.0,0.0,1.0,0.0,0.0
06037143902,0.06451612903225806,0.45161290322580644,0.3548387096774194,0.12903225806451613,0.0
06037181000,0.0,0.3888888888888889,0.5,0.1111111111111111,0.0
06037181300,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.0
06037181400,0.0625,0.3958333333333333,0.4791666666666667,0.041666666666666664,0.020833333333333332
06037181500,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0
06037181600,0.07142857142857142,0.5,0.39285714285714285,0.0,0.03571428571428571
06037183101,0.0,0.6875,0.25,0.0625,0.0
06037183103,0.0392156862745098,0.35294117647058826,0.5098039215686274,0.09803921568627451,0.0
06037183104,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0,0.0
06037183220,0.03333333333333333,0.2,0.6333333333333333,0.1,0.03333333333333333
06037183221,0.0,0.3333333333333333,0.48148148148148145,0.1111111111111111,0.07407407407407407
06037183222,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.14285714285714285
06037183300,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0
06037183401,0.07692307692307693,0.5384615384615384,0.23076923076923078,0.15384615384615385,0.0
06037183402,0.07142857142857142,0.35714285714285715,0.5,0.0,0.07142857142857142
06037183510,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
06037183520,0.0,0.6222222222222222,0.2222222222222222,0.15555555555555556,0.0
06037183610,0.058823529411764705,0.47058823529411764,0.2647058823529412,0.14705882352941177,0.058823529411764705
06037183620,0.02631578947368421,0.47368421052631576,0.23684210526315788,0.23684210526315788,0.02631578947368421
06037183701,0.025,0.325,0.5,0.1,0.05
06037183702,0.09523809523809523,0.19047619047619047,0.5238095238095238,0.19047619047619047,0.0
06037183810,0.08620689655172414,0.39655172413793105,0.3103448275862069,0.13793103448275862,0.06896551724137931
06037183820,0.02564102564102564,0.48717948717948717,0.41025641025641024,0.07692307692307693,0.0
06037185100,0.06060606060606061,0.5757575757575758,0.15151515151515152,0.15151515151515152,0.06060606060606061
06037185202,0.0,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0
06037185203,0.16666666666666666,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111
06037185204,0.0,0.75,0.25,0.0,0.0
06037185310,0.058823529411764705,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.0
06037185320,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.0
06037186100,0.07142857142857142,0.2857142857142857,0.5,0.07142857142857142,0.07142857142857142
06037186201,0.037037037037037035,0.2962962962962963,0.4074074074074074,0.2222222222222222,0.037037037037037035
06037186202,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0
06037186301,0.0,0.3902439024390244,0.4146341463414634,0.1951219512195122,0.0
06037186302,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.0,0.0
06037186401,0.04081632653061224,0.3469387755102041,0.46938775510204084,0.14285714285714285,0.0
06037186403,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.05263157894736842,0.0
06037186404,0.041666666666666664,0.5416666666666666,0.3333333333333333,0.041666666666666664,0.041666666666666664
06037187101,0.0,0.48484848484848486,0.48484848484848486,0.030303030303030304,0.0
06037187102,0.0,0.7083333333333334,0.16666666666666666,0.125,0.0
06037187200,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
06037187300,0.04,0.52,0.24,0.16,0.04
06037188100,0.12195121951219512,0.5365853658536586,0.2926829268292683,0.024390243902439025,0.024390243902439025
06037188201,0.10843373493975904,0.5783132530120482,0.1566265060240964,0.10843373493975904,0.04819277108433735
06037188202,0.10344827586206896,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.034482758620689655
06037188300,0.0,1.0,0.0,0.0,0.0
06037189101,0.015151515151515152,0.5,0.3181818181818182,0.15151515151515152,0.015151515151515152
06037189102,0.07317073170731707,0.4024390243902439,0.32926829268292684,0.18292682926829268,0.012195121951219513
06037189201,0.061855670103092786,0.4948453608247423,0.35051546391752575,0.07216494845360824,0.020618556701030927
06037189202,0.15555555555555556,0.6666666666666666,0.08888888888888889,0.044444444444444446,0.044444444444444446
06037189300,0.0,0.25,0.25,0.5,0.0
06037189400,0.17857142857142858,0.5714285714285714,0.125,0.08928571428571429,0.03571428571428571
06037189500,0.046875,0.4609375,0.328125,0.15625,0.0078125
06037189600,0.05084745762711865,0.3898305084745763,0.3898305084745763,0.15254237288135594,0.01694915254237288
06037189701,0.1,0.5,0.3,0.1,0.0
06037189702,0.15,0.6,0.1,0.05,0.1
06037189800,0.03896103896103896,0.2857142857142857,0.4805194805194805,0.12987012987012986,0.06493506493506493
06037189902,0.013333333333333334,0.4266666666666667,0.38666666666666666,0.12666666666666668,0.04666666666666667
06037189903,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.09090909090909091
06037189904,0.0,0.2553191489361702,0.574468085106383,0.1276595744680851,0.0425531914893617
06037189905,0.05,0.375,0.375,0.125,0.075
06037190100,0.0392156862745098,0.4019607843137255,0.35294117647058826,0.17647058823529413,0.029411764705882353
06037190201,0.04878048780487805,0.7317073170731707,0.12195121951219512,0.04878048780487805,0.04878048780487805
06037190202,0.0425531914893617,0.40425531914893614,0.2765957446808511,0.2127659574468085,0.06382978723404255
06037190301,0.01834862385321101,0.3944954128440367,0.3944954128440367,0.11926605504587157,0.07339449541284404
06037190401,0.036585365853658534,0.3902439024390244,0.43902439024390244,0.08536585365853659,0.04878048780487805
06037190402,0.0,0.42857142857142855,0.48214285714285715,0.07142857142857142,0.017857142857142856
06037190510,0.06493506493506493,0.36363636363636365,0.38961038961038963,0.12987012987012986,0.05194805194805195
06037190520,0.06097560975609756,0.573170731707317,0.25609756097560976,0.07317073170731707,0.036585365853658534
06037190700,0.03773584905660377,0.4339622641509434,0.33962264150943394,0.11320754716981132,0.07547169811320754
06037190801,0.03333333333333333,0.55,0.23333333333333334,0.08333333333333333,0.1
06037190802,0.05172413793103448,0.43103448275862066,0.3793103448275862,0.10344827586206896,0.034482758620689655
