county_air_basin_district_id,<60,60,90,150,>150
88,0.15406976744186046,0.5465116279069767,0.25290697674418605,0.040697674418604654,0.005813953488372093
89,0.09016393442622951,0.4180327868852459,0.45081967213114754,0.03278688524590164,0.00819672131147541
90,0.08291203235591507,0.4074823053589484,0.42163801820020225,0.08190091001011122,0.006066734074823054
91,0.058823529411764705,0.4852941176470588,0.39705882352941174,0.058823529411764705,0.0
92,0.023529411764705882,0.5529411764705883,0.3411764705882353,0.08235294117647059,0.0
93,0.04678362573099415,0.3654970760233918,0.4853801169590643,0.0935672514619883,0.008771929824561403
94,0.12154696132596685,0.4953959484346225,0.30847145488029465,0.06998158379373849,0.004604051565377533
95,0.0,0.0,1.0,0.0,0.0
96,0.08376963350785341,0.44502617801047123,0.42408376963350786,0.04712041884816754,0.0
97,0.05511811023622047,0.5065616797900262,0.3910761154855643,0.047244094488188976,0.0
98,0.03965863453815261,0.48042168674698793,0.41967871485943775,0.060240963855421686,0.0
99,0.09316770186335403,0.45962732919254656,0.42857142857142855,0.018633540372670808,0.0
100,0.0455531453362256,0.3557483731019523,0.48590021691973967,0.11062906724511931,0.0021691973969631237
101,0.1536050156739812,0.44200626959247646,0.3573667711598746,0.047021943573667714,0.0
102,0.05643919958953309,0.37147255002565416,0.4694715238583889,0.09645972293483839,0.0061570035915854285
103,0.03225806451612903,0.4838709677419355,0.3870967741935484,0.0967741935483871,0.0
104,0.08957470831765149,0.5464809936018066,0.29055325555137373,0.07000376364320662,0.003387278885961611
105,0.0,1.0,0.0,0.0,0.0
106,0.08759124087591241,0.43795620437956206,0.4233576642335766,0.051094890510948905,0.0
107,0.061452513966480445,0.3463687150837989,0.4860335195530726,0.10614525139664804,0.0
