tract_geoid_2019,<100,100,101 - 199,200,>200
06001444400,0.4194214876033058,0.5764462809917356,0.0010330578512396695,0.002066115702479339,0.0010330578512396695
06001444500,0.1171806167400881,0.7533039647577092,0.12863436123348018,0.000881057268722467,0.0
06001444601,0.00805523590333717,0.7871116225546605,0.02991944764096663,0.0903337169159954,0.08457997698504027
06001444602,0.0,0.6632302405498282,0.006013745704467354,0.0,0.33075601374570446
06001450101,0.0,0.30201342281879195,0.6946308724832215,0.0,0.003355704697986577
06001450102,0.0,0.21065182829888712,0.465818759936407,0.003179650238473768,0.3203497615262321
06001450200,0.0,0.24619289340101522,0.5634517766497462,0.0532994923857868,0.13705583756345177
06001450300,0.0,0.9978308026030369,0.0021691973969631237,0.0,0.0
06001450400,0.0068925904652498565,0.980470993681792,0.011487650775416428,0.0,0.0011487650775416428
06001450501,0.0,0.8184049079754602,0.18036809815950922,0.001226993865030675,0.0
06001450502,0.0,0.25630252100840334,0.5192076830732293,0.022809123649459785,0.20168067226890757
06001450601,0.1713520749665328,0.1606425702811245,0.3172690763052209,0.19009370816599733,0.1606425702811245
06001450602,0.0008084074373484236,0.6535974130962005,0.27324171382376716,0.04729183508488278,0.025060630557801132
06001450603,0.0,0.9751116783663051,0.0019144862795149968,0.0,0.02297383535417996
06001450604,0.001455604075691412,0.7976710334788938,0.20087336244541484,0.0,0.0
06001450605,0.014950166112956811,0.9609634551495017,0.02408637873754153,0.0,0.0
06001450606,0.01798941798941799,0.5476190476190477,0.4343915343915344,0.0,0.0
06001450607,0.20334928229665072,0.25717703349282295,0.3409090909090909,0.03110047846889952,0.1674641148325359
06001450701,0.005418924551896623,0.18049187161317215,0.4414339308045019,0.16090037515631514,0.21175489787411422
06001450741,0.07924203273040482,0.6623600344530577,0.16881998277347116,0.006029285099052541,0.08354866494401378
06001450742,0.0007993605115907274,0.7290167865707434,0.20623501199040767,0.03916866506794564,0.02478017585931255
06001450743,0.06390134529147982,0.852017937219731,0.08408071748878924,0.0,0.0
06001450744,0.006459948320413436,0.7777777777777778,0.2144702842377261,0.0012919896640826874,0.0
06001450745,0.000547945205479452,0.5090410958904109,0.3649315068493151,0.04547945205479452,0.08
06001450746,0.013195098963242224,0.9236569274269557,0.03864278982092366,0.012252591894439209,0.012252591894439209
06001450750,0.0,0.0030303030303030303,0.0,0.2636363636363636,0.7333333333333333
06001450751,0.0003527336860670194,0.03139329805996473,0.23985890652557318,0.06701940035273368,0.6613756613756614
