tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
06001409200,0.2682926829268293,0.7317073170731707,0.0,0.0,0.0,0.0,0.0
06001409300,0.7795275590551181,0.1889763779527559,0.0,0.027559055118110236,0.0,0.003937007874015748,0.0
06001409400,0.6037735849056604,0.3710691823899371,0.0,0.012578616352201259,0.0,0.012578616352201259,0.0
06001409500,0.6060606060606061,0.3560606060606061,0.0,0.03787878787878788,0.0,0.0,0.0
06001409600,0.6285714285714286,0.35714285714285715,0.0,0.014285714285714285,0.0,0.0,0.0
06001409700,0.5025380710659898,0.4720812182741117,0.0,0.02030456852791878,0.0,0.005076142131979695,0.0
06001409800,0.43333333333333335,0.43333333333333335,0.0,0.13333333333333333,0.0,0.0,0.0
06001409900,0.125,0.75,0.0,0.125,0.0,0.0,0.0
06001410000,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0
06001410100,0.39473684210526316,0.4473684210526316,0.0,0.13157894736842105,0.0,0.02631578947368421,0.0
06001410200,0.3974358974358974,0.5769230769230769,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0
06001410300,0.6090225563909775,0.39097744360902253,0.0,0.0,0.0,0.0,0.0
06001410400,0.543859649122807,0.40350877192982454,0.0,0.05263157894736842,0.0,0.0,0.0
06001410500,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
06001420100,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,0.0,0.0
06001420200,0.45454545454545453,0.48863636363636365,0.0,0.045454545454545456,0.0,0.011363636363636364,0.0
06001420300,0.5818181818181818,0.4,0.0,0.01818181818181818,0.0,0.0,0.0
06001420500,0.52,0.4533333333333333,0.0,0.0,0.0,0.02666666666666667,0.0
06001420600,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
06001421100,0.5,0.5,0.0,0.0,0.0,0.0,0.0
06001421200,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
06001421300,0.9,0.1,0.0,0.0,0.0,0.0,0.0
06001421400,0.9047619047619048,0.09523809523809523,0.0,0.0,0.0,0.0,0.0
06001421500,0.9512195121951219,0.04878048780487805,0.0,0.0,0.0,0.0,0.0
06001421600,0.8846153846153846,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0
06001421700,0.8444444444444444,0.14444444444444443,0.0,0.011111111111111112,0.0,0.0,0.0
06001421800,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
06001421900,0.7262569832402235,0.26256983240223464,0.0,0.0111731843575419,0.0,0.0,0.0
06001422000,0.8125,0.03125,0.0,0.09375,0.0,0.0625,0.0
06001422100,0.6923076923076923,0.27692307692307694,0.0,0.023076923076923078,0.0,0.007692307692307693,0.0
06001422200,0.76875,0.23125,0.0,0.0,0.0,0.0,0.0
06001422300,0.7692307692307693,0.21978021978021978,0.0,0.01098901098901099,0.0,0.0,0.0
06001422400,0.8206521739130435,0.1358695652173913,0.0,0.043478260869565216,0.0,0.0,0.0
06001422500,0.9202898550724637,0.07246376811594203,0.0,0.007246376811594203,0.0,0.0,0.0
06001422600,0.5,0.5,0.0,0.0,0.0,0.0,0.0
06001422700,0.6986301369863014,0.273972602739726,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0
06001422800,0.7971014492753623,0.10144927536231885,0.0,0.028985507246376812,0.0,0.07246376811594203,0.0
06001422900,0.654320987654321,0.1728395061728395,0.0,0.09876543209876543,0.0,0.07407407407407407,0.0
06001423000,0.8016194331983806,0.1862348178137652,0.0,0.008097165991902834,0.0,0.004048582995951417,0.0
06001423100,0.7544910179640718,0.23353293413173654,0.0,0.011976047904191617,0.0,0.0,0.0
06001423200,0.7192982456140351,0.2807017543859649,0.0,0.0,0.0,0.0,0.0
06001423300,0.7555555555555555,0.24444444444444444,0.0,0.0,0.0,0.0,0.0
06001423400,0.7428571428571429,0.24285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0
06001423500,0.8461538461538461,0.12637362637362637,0.0,0.01098901098901099,0.0,0.016483516483516484,0.0
06001423601,0.8777777777777778,0.12222222222222222,0.0,0.0,0.0,0.0,0.0
06001423602,0.8102564102564103,0.15897435897435896,0.0,0.02564102564102564,0.0,0.005128205128205128,0.0
06001423700,0.8761061946902655,0.09734513274336283,0.0,0.02654867256637168,0.0,0.0,0.0
06001423800,0.9180327868852459,0.06557377049180328,0.0,0.01639344262295082,0.0,0.0,0.0
06001423901,0.9090909090909091,0.08441558441558442,0.0,0.006493506493506494,0.0,0.0,0.0
06001423902,0.9351851851851852,0.06481481481481481,0.0,0.0,0.0,0.0,0.0
06001424001,0.8143939393939394,0.15151515151515152,0.0,0.03409090909090909,0.0,0.0,0.0
06001424002,0.7401574803149606,0.2440944881889764,0.0,0.007874015748031496,0.0,0.007874015748031496,0.0
06001425102,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0
06001425103,0.7692307692307693,0.11538461538461539,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0
06001425104,0.8846153846153846,0.0673076923076923,0.0,0.028846153846153848,0.0,0.019230769230769232,0.0
06001426100,0.875,0.0,0.0,0.125,0.0,0.0,0.0
06001426200,0.8928571428571429,0.10714285714285714,0.0,0.0,0.0,0.0,0.0
06001427100,0.8395061728395061,0.12345679012345678,0.0,0.037037037037037035,0.0,0.0,0.0
06001427200,0.8404907975460123,0.15337423312883436,0.0,0.006134969325153374,0.0,0.0,0.0
06001427300,0.7407407407407407,0.2222222222222222,0.0,0.037037037037037035,0.0,0.0,0.0
06001427600,0.6415094339622641,0.33962264150943394,0.0,0.018867924528301886,0.0,0.0,0.0
06001427700,0.8709677419354839,0.12258064516129032,0.0,0.0064516129032258064,0.0,0.0,0.0
06001428000,0.835820895522388,0.13432835820895522,0.0,0.029850746268656716,0.0,0.0,0.0
06001428100,0.7727272727272727,0.2159090909090909,0.0,0.011363636363636364,0.0,0.0,0.0
06001428200,0.7651006711409396,0.22818791946308725,0.0,0.0,0.0,0.006711409395973154,0.0
06001428301,0.022727272727272728,0.5,0.0,0.4772727272727273,0.0,0.0,0.0
06001428302,0.0,0.23076923076923078,0.0,0.7692307692307693,0.0,0.0,0.0
06001428400,0.7586206896551724,0.2413793103448276,0.0,0.0,0.0,0.0,0.0
06001428700,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
06001430101,0.04,0.04,0.0,0.92,0.0,0.0,0.0
06001430200,0.3076923076923077,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.0
06001430300,0.3888888888888889,0.5555555555555556,0.0,0.0,0.0,0.05555555555555555,0.0
06001430500,0.22857142857142856,0.6952380952380952,0.0,0.0761904761904762,0.0,0.0,0.0
06001430600,0.15384615384615385,0.7692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0
06001430700,0.3888888888888889,0.5833333333333334,0.0,0.0,0.0,0.027777777777777776,0.0
06001430800,0.22727272727272727,0.7272727272727273,0.0,0.045454545454545456,0.0,0.0,0.0
06001430900,0.1826086956521739,0.6608695652173913,0.0,0.14782608695652175,0.0,0.008695652173913044,0.0
06001431000,0.3448275862068966,0.5689655172413793,0.0,0.06896551724137931,0.0,0.017241379310344827,0.0
06001431100,0.17391304347826086,0.6956521739130435,0.0,0.13043478260869565,0.0,0.0,0.0
06001431200,0.14285714285714285,0.7619047619047619,0.0,0.07936507936507936,0.0,0.015873015873015872,0.0
06001432100,0.5918367346938775,0.3673469387755102,0.0,0.04081632653061224,0.0,0.0,0.0
06001432200,0.5673076923076923,0.41346153846153844,0.0,0.019230769230769232,0.0,0.0,0.0
06001432300,0.9113924050632911,0.08227848101265822,0.0,0.006329113924050633,0.0,0.0,0.0
06001432400,0.3157894736842105,0.5877192982456141,0.0,0.043859649122807015,0.0,0.05263157894736842,0.0
06001432501,0.41935483870967744,0.43548387096774194,0.0,0.12903225806451613,0.0,0.016129032258064516,0.0
06001432502,0.42105263157894735,0.5263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0
06001432600,0.5159235668789809,0.4394904458598726,0.0,0.044585987261146494,0.0,0.0,0.0
06001432700,0.4666666666666667,0.4,0.0,0.13333333333333333,0.0,0.0,0.0
06001432800,0.42857142857142855,0.5535714285714286,0.0,0.017857142857142856,0.0,0.0,0.0
06001433000,0.7619047619047619,0.23809523809523808,0.0,0.0,0.0,0.0,0.0
06001433102,0.03225806451612903,0.956989247311828,0.0,0.010752688172043012,0.0,0.0,0.0
06001433103,0.16049382716049382,0.8271604938271605,0.0,0.012345679012345678,0.0,0.0,0.0
06001433104,0.5588235294117647,0.38235294117647056,0.0,0.058823529411764705,0.0,0.0,0.0
06001433200,0.0,0.5945945945945946,0.0,0.40540540540540543,0.0,0.0,0.0
06001433300,0.03773584905660377,0.9622641509433962,0.0,0.0,0.0,0.0,0.0
06001433400,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001433500,0.125,0.875,0.0,0.0,0.0,0.0,0.0
06001433600,0.3125,0.6875,0.0,0.0,0.0,0.0,0.0
06001433700,0.4794520547945205,0.4794520547945205,0.0,0.0410958904109589,0.0,0.0,0.0
06001433800,0.33636363636363636,0.5181818181818182,0.0,0.13636363636363635,0.0,0.00909090909090909,0.0
06001433900,0.19736842105263158,0.7105263157894737,0.0,0.09210526315789473,0.0,0.0,0.0
06001434000,0.2457627118644068,0.5932203389830508,0.0,0.15254237288135594,0.0,0.00847457627118644,0.0
06001435102,0.5833333333333334,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
06001435103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06001435104,0.1891891891891892,0.5135135135135135,0.0,0.2702702702702703,0.0,0.02702702702702703,0.0
06001435200,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001435300,0.4,0.5157894736842106,0.0,0.08421052631578947,0.0,0.0,0.0
06001435400,0.5779816513761468,0.3211009174311927,0.0,0.10091743119266056,0.0,0.0,0.0
06001435500,0.47761194029850745,0.4925373134328358,0.0,0.029850746268656716,0.0,0.0,0.0
06001435601,0.4126984126984127,0.4603174603174603,0.0,0.1111111111111111,0.0,0.015873015873015872,0.0
06001435602,0.4810126582278481,0.3670886075949367,0.0,0.1518987341772152,0.0,0.0,0.0
06001435700,0.17142857142857143,0.8,0.0,0.02857142857142857,0.0,0.0,0.0
06001435800,0.5,0.5,0.0,0.0,0.0,0.0,0.0
06001435900,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001436100,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
06001436200,,,,,,,
06001436300,0.28019323671497587,0.6135265700483091,0.0,0.10628019323671498,0.0,0.0,0.0
06001436401,0.47413793103448276,0.49137931034482757,0.0,0.034482758620689655,0.0,0.0,0.0
06001436402,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001436500,0.11363636363636363,0.8409090909090909,0.0,0.045454545454545456,0.0,0.0,0.0
06001436601,0.1875,0.7604166666666666,0.0,0.052083333333333336,0.0,0.0,0.0
06001436602,0.0,0.7857142857142857,0.0,0.10714285714285714,0.0,0.10714285714285714,0.0
06001436700,0.35714285714285715,0.47619047619047616,0.0,0.09523809523809523,0.0,0.07142857142857142,0.0
06001436800,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001436900,0.17721518987341772,0.7468354430379747,0.0,0.0759493670886076,0.0,0.0,0.0
06001437000,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
06001437101,0.5,0.5,0.0,0.0,0.0,0.0,0.0
06001437102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001437200,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
06001437300,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001437500,0.01818181818181818,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0
06001437600,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0
06001437701,0.09302325581395349,0.7906976744186046,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0
06001437702,0.045112781954887216,0.8796992481203008,0.0,0.07518796992481203,0.0,0.0,0.0
06001437800,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001437900,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0
06001438000,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001438100,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001438203,0.0,0.75,0.0,0.25,0.0,0.0,0.0
06001438204,0.5,0.5,0.0,0.0,0.0,0.0,0.0
06001440100,,,,,,,
06001440200,0.10465116279069768,0.5348837209302325,0.0,0.36046511627906974,0.0,0.0,0.0
06001440301,,,,,,,
06001440304,,,,,,,
06001440307,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001440308,0.11538461538461539,0.6538461538461539,0.0,0.23076923076923078,0.0,0.0,0.0
06001440331,0.2857142857142857,0.5,0.0,0.21428571428571427,0.0,0.0,0.0
06001440334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001440335,0.0,0.0,0.0,0.75,0.0,0.25,0.0
06001440336,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001441100,0.4166666666666667,0.25,0.0,0.3333333333333333,0.0,0.0,0.0
06001441200,0.76,0.2,0.0,0.04,0.0,0.0,0.0
06001441301,0.5,0.0,0.0,0.5,0.0,0.0,0.0
06001441302,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001441401,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0
06001441402,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001441503,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0
06001441523,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001441524,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001441601,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06001441602,0.0,0.5,0.0,0.0,0.0,0.5,0.0
06001441700,0.17857142857142858,0.6071428571428571,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0
06001441800,0.04,0.68,0.0,0.28,0.0,0.0,0.0
06001441921,0.0,0.37037037037037035,0.0,0.6296296296296297,0.0,0.0,0.0
06001441923,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
06001441924,0.125,0.375,0.0,0.125,0.0,0.375,0.0
06001441925,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001441926,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001441927,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
06001442000,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001442100,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
06001442200,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
06001442301,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0
06001442302,0.03125,0.5625,0.0,0.40625,0.0,0.0,0.0
06001442400,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001442500,0.0,0.6363636363636364,0.0,0.36363636363636365,0.0,0.0,0.0
06001442601,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001442602,0.0,0.9777777777777777,0.0,0.022222222222222223,0.0,0.0,0.0
06001442700,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001442900,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001443002,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0
06001443102,0.0,0.0,0.0,0.5,0.0,0.5,0.0
06001443103,0.08695652173913043,0.0,0.0,0.9130434782608695,0.0,0.0,0.0
06001443104,0.044444444444444446,0.7555555555555555,0.0,0.17777777777777778,0.0,0.022222222222222223,0.0
06001443105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001443321,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001443322,,,,,,,
06001444100,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
06001444200,0.0,0.75,0.0,0.25,0.0,0.0,0.0
06001444301,,,,,,,
06001444302,0.09558823529411764,0.7205882352941176,0.0,0.17647058823529413,0.0,0.007352941176470588,0.0
06001444400,0.2608695652173913,0.391304347826087,0.0,0.30434782608695654,0.0,0.043478260869565216,0.0
06001444500,0.01818181818181818,0.8,0.0,0.18181818181818182,0.0,0.0,0.0
06001444601,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450101,0.0,0.0,0.0,0.5,0.0,0.5,0.0
06001450102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450200,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450300,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450400,0.023255813953488372,0.9534883720930233,0.0,0.0,0.0,0.023255813953488372,0.0
06001450501,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450601,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06001450604,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001450605,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0
06001450606,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001450607,0.36666666666666664,0.43333333333333335,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0
06001450701,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,0.0,0.0
06001450741,0.15384615384615385,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.0
06001450742,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,0.0
06001450743,0.0,0.0,0.0,0.4,0.0,0.6,0.0
06001450744,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
06001450745,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450746,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001450750,,,,,,,
06001451101,0.0,0.0,0.0,0.8,0.0,0.2,0.0
06001451201,0.0,0.4,0.0,0.6,0.0,0.0,0.0
06001451300,,,,,,,
06001451401,0.13333333333333333,0.26666666666666666,0.0,0.6,0.0,0.0,0.0
06001451403,0.0,0.75,0.0,0.25,0.0,0.0,0.0
06001451404,0.1078838174273859,0.7344398340248963,0.0,0.14937759336099585,0.0,0.008298755186721992,0.0
06001451501,0.5,0.5,0.0,0.0,0.0,0.0,0.0
06001451503,0.17647058823529413,0.4117647058823529,0.0,0.4117647058823529,0.0,0.0,0.0
06001451504,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0
06001451505,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06001451506,0.0,1.0,0.0,0.0,0.0,0.0,0.0
